input_id,experiment_id,model_version,step,corruption_level,predicted_class,actual_class,correct,confidence,proba_class0,proba_class1
doc_01126,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6017511252286271,0.39824887477137294,0.6017511252286271
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6718648449022021,0.3281351550977979,0.6718648449022021
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.6899780186485561,0.3100219813514439,0.6899780186485561
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7012701998584017,0.29872980014159833,0.7012701998584017
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6938276356689052,0.30617236433109485,0.6938276356689052
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.612962511942747,0.387037488057253,0.612962511942747
doc_00273,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6061185112071196,0.39388148879288043,0.6061185112071196
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.7918632767318741,0.20813672326812593,0.7918632767318741
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8209152199616293,0.1790847800383707,0.8209152199616293
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7797611695183262,0.2202388304816738,0.7797611695183262
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7425139387811791,0.2574860612188209,0.7425139387811791
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7588815888222858,0.24111841117771415,0.7588815888222858
doc_00983,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7637666211810399,0.23623337881896012,0.7637666211810399
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.696686262989366,0.696686262989366,0.30331373701063397
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.7383826710893526,0.7383826710893526,0.2616173289106474
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.7851616218397945,0.7851616218397945,0.21483837816020543
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.7494854002709146,0.7494854002709146,0.2505145997290854
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6980529474145198,0.6980529474145198,0.3019470525854801
doc_00271,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.7102308955391462,0.7102308955391462,0.2897691044608538
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8168381819097845,0.18316181809021548,0.8168381819097845
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8050791444543673,0.19492085554563265,0.8050791444543673
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7788367582010135,0.2211632417989865,0.7788367582010135
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7579742774922301,0.24202572250776988,0.7579742774922301
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7654953879642646,0.23450461203573536,0.7654953879642646
doc_01402,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7296172090491042,0.2703827909508958,0.7296172090491042
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.801154110402865,0.198845889597135,0.801154110402865
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7451127834947969,0.2548872165052031,0.7451127834947969
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7730209352804885,0.22697906471951146,0.7730209352804885
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7507721183498884,0.24922788165011156,0.7507721183498884
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7687332258635341,0.2312667741364659,0.7687332258635341
doc_00089,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7377481859050857,0.26225181409491427,0.7377481859050857
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6518669801686121,0.6518669801686121,0.3481330198313879
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.70046911908012,0.70046911908012,0.29953088091988006
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6778493858303749,0.6778493858303749,0.3221506141696251
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6083043961143841,0.6083043961143841,0.3916956038856159
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6953387454826154,0.6953387454826154,0.3046612545173845
doc_00910,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6269179642660614,0.6269179642660614,0.37308203573393856
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8486478555217598,0.1513521444782402,0.8486478555217598
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8502330294653447,0.14976697053465526,0.8502330294653447
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8281605031295226,0.1718394968704774,0.8281605031295226
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8622977046544986,0.13770229534550138,0.8622977046544986
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.8547350773484153,0.14526492265158475,0.8547350773484153
doc_00073,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.8198632545427723,0.1801367454572277,0.8198632545427723
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.596263929732676,0.40373607026732405,0.596263929732676
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5558940583275597,0.44410594167244033,0.5558940583275597
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5715213224468063,0.4284786775531937,0.5715213224468063
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5892974761376503,0.41070252386234973,0.5892974761376503
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5533524607514061,0.4466475392485939,0.5533524607514061
doc_01469,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5311798690225393,0.46882013097746067,0.5311798690225393
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.5918732272458362,0.40812677275416376,0.5918732272458362
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5726332332039183,0.42736676679608165,0.5726332332039183
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5940866553016046,0.40591334469839535,0.5940866553016046
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6396730263356892,0.36032697366431077,0.6396730263356892
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.6384037426474918,0.3615962573525082,0.6384037426474918
doc_01529,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5832526368360823,0.4167473631639177,0.5832526368360823
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.7512871532391404,0.7512871532391404,0.24871284676085958
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.7423651288831097,0.7423651288831097,0.2576348711168904
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.7383086757098483,0.7383086757098483,0.26169132429015174
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.7455138715055587,0.7455138715055587,0.2544861284944413
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.7040028655955699,0.7040028655955699,0.29599713440443015
doc_00957,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6714203087522337,0.6714203087522337,0.3285796912477663
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5900588113820661,0.5900588113820661,0.40994118861793394
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6022589769388327,0.6022589769388327,0.3977410230611673
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5955805368474418,0.5955805368474418,0.40441946315255817
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5706271631730169,0.5706271631730169,0.4293728368269832
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.658376761333435,0.658376761333435,0.341623238666565
doc_00823,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.613148902692908,0.613148902692908,0.38685109730709194
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5989904568107838,0.5989904568107838,0.40100954318921617
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5558440399331086,0.5558440399331086,0.4441559600668914
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5812167521570508,0.5812167521570508,0.4187832478429491
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.573029036745599,0.573029036745599,0.426970963254401
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5657905916012449,0.5657905916012449,0.4342094083987551
doc_00724,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5958033326050083,0.5958033326050083,0.4041966673949917
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5855631498859712,0.5855631498859712,0.4144368501140288
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5414834519729997,0.5414834519729997,0.45851654802700026
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5130274034807791,0.48697259651922087,0.5130274034807791
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.5858520669842145,0.5858520669842145,0.41414793301578545
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.5746640139058408,0.5746640139058408,0.4253359860941593
doc_00633,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.6265480057271262,0.6265480057271262,0.3734519942728738
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.532513823196257,0.532513823196257,0.467486176803743
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5553081631786585,0.5553081631786585,0.4446918368213415
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.5081310683872444,0.5081310683872444,0.49186893161275563
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5205017300164003,0.4794982699835997,0.5205017300164003
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.5403298542674972,0.5403298542674972,0.4596701457325028
doc_01084,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5307808153059862,0.5307808153059862,0.4692191846940138
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.6891120964321343,0.31088790356786566,0.6891120964321343
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.6789230878678173,0.3210769121321827,0.6789230878678173
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6721716130061355,0.3278283869938645,0.6721716130061355
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.6792223964071605,0.32077760359283947,0.6792223964071605
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.6310955051872047,0.3689044948127953,0.6310955051872047
doc_00125,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5449932552811103,0.4550067447188897,0.5449932552811103
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8691674217285057,0.1308325782714943,0.8691674217285057
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.852550362445272,0.14744963755472795,0.852550362445272
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.808874613548985,0.19112538645101496,0.808874613548985
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8182905161047533,0.18170948389524666,0.8182905161047533
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.8490896880045699,0.15091031199543015,0.8490896880045699
doc_01205,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.8068206087912446,0.19317939120875538,0.8068206087912446
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6008580739361947,0.6008580739361947,0.3991419260638053
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5615863378073509,0.5615863378073509,0.43841366219264905
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5570727712153734,0.5570727712153734,0.4429272287846266
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5301358096206245,0.5301358096206245,0.46986419037937555
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5707515384913062,0.5707515384913062,0.4292484615086937
doc_00847,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5214340594287523,0.5214340594287523,0.4785659405712477
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5712164257486416,0.5712164257486416,0.42878357425135843
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5565886678677932,0.5565886678677932,0.44341133213220685
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,1,False,0.5712327168162906,0.5712327168162906,0.4287672831837094
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,1,False,0.527683489330461,0.527683489330461,0.47231651066953895
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.6257415207034878,0.6257415207034878,0.3742584792965123
doc_01475,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5999138235394703,0.5999138235394703,0.40008617646052974
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8948011458591899,0.1051988541408101,0.8948011458591899
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8928214996807767,0.10717850031922327,0.8928214996807767
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8776346653806547,0.12236533461934529,0.8776346653806547
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8706296039705028,0.12937039602949718,0.8706296039705028
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.8751688528162441,0.12483114718375588,0.8751688528162441
doc_00786,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.8782387267358289,0.12176127326417108,0.8782387267358289
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5550843223310399,0.5550843223310399,0.4449156776689601
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5221963232840146,0.5221963232840146,0.4778036767159854
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5750500614446016,0.5750500614446016,0.4249499385553984
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5713015165522961,0.5713015165522961,0.4286984834477039
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6150779301947737,0.6150779301947737,0.38492206980522625
doc_00428,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.625429462985434,0.625429462985434,0.37457053701456605
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,1,False,0.5118905322781797,0.5118905322781797,0.48810946772182034
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,1,False,0.5115238630908372,0.5115238630908372,0.4884761369091628
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5186100038890921,0.48138999611090794,0.5186100038890921
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.5033657945507701,0.49663420544922987,0.5033657945507701
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,1,False,0.5014082060210294,0.5014082060210294,0.49859179397897063
doc_01453,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,1,False,0.5444408955739741,0.5444408955739741,0.45555910442602593
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.5128811993997503,0.5128811993997503,0.4871188006002497
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.5579149368906255,0.5579149368906255,0.4420850631093744
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5657180506316184,0.5657180506316184,0.43428194936838166
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.5503645192291244,0.5503645192291244,0.4496354807708755
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.5063343503068409,0.5063343503068409,0.49366564969315907
doc_01067,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5336830578043809,0.5336830578043809,0.46631694219561914
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.5568832950603252,0.4431167049396748,0.5568832950603252
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.5760581723377459,0.4239418276622541,0.5760581723377459
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5032336056795454,0.49676639432045455,0.5032336056795454
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.5649061916115624,0.4350938083884376,0.5649061916115624
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.507338763362182,0.507338763362182,0.492661236637818
doc_01167,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5246659880181316,0.5246659880181316,0.4753340119818684
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.843848708699217,0.15615129130078298,0.843848708699217
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.823996207963594,0.17600379203640604,0.823996207963594
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8051748319283689,0.19482516807163108,0.8051748319283689
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8286580357926395,0.17134196420736048,0.8286580357926395
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7907098350943406,0.20929016490565944,0.7907098350943406
doc_01443,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.740031677485349,0.25996832251465096,0.740031677485349
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.764712576094862,0.23528742390513802,0.764712576094862
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7024225734840864,0.29757742651591357,0.7024225734840864
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.7552302050277051,0.2447697949722949,0.7552302050277051
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7050429638261319,0.29495703617386815,0.7050429638261319
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.7361611749997794,0.2638388250002206,0.7361611749997794
doc_00469,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7007479887835546,0.2992520112164454,0.7007479887835546
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00565,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.6179771994605266,0.6179771994605266,0.38202280053947335
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.7563202429660033,0.7563202429660033,0.2436797570339967
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.7139394709869724,0.7139394709869724,0.28606052901302753
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.6877074063214479,0.6877074063214479,0.3122925936785521
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.7344496330549971,0.7344496330549971,0.2655503669450029
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.7588356270325063,0.7588356270325063,0.2411643729674937
doc_00869,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.7584005415761529,0.7584005415761529,0.24159945842384709
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.550146714756159,0.44985328524384105,0.550146714756159
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.5269670529860958,0.4730329470139042,0.5269670529860958
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5554677000466819,0.4445322999533181,0.5554677000466819
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.5228024593814945,0.4771975406185055,0.5228024593814945
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5214225204985431,0.4785774795014569,0.5214225204985431
doc_00519,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.5673400964202261,0.4326599035797739,0.5673400964202261
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,0,False,0.5653032309197223,0.43469676908027766,0.5653032309197223
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,0,False,0.5865618910054546,0.41343810899454536,0.5865618910054546
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,0,False,0.5819735837752407,0.41802641622475933,0.5819735837752407
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,0,False,0.5905692767418711,0.4094307232581289,0.5905692767418711
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,0,False,0.5653726628516285,0.43462733714837154,0.5653726628516285
doc_01092,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,0,False,0.5640130339081911,0.43598696609180887,0.5640130339081911
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.73374519472909,0.26625480527091006,0.73374519472909
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.7169666842206257,0.2830333157793743,0.7169666842206257
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.6645935850919271,0.3354064149080729,0.6645935850919271
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.7202465898958152,0.27975341010418475,0.7202465898958152
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.698674655149271,0.30132534485072904,0.698674655149271
doc_00874,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.6589035593933015,0.3410964406066985,0.6589035593933015
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.8573104149012434,0.14268958509875662,0.8573104149012434
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8617943671208573,0.13820563287914267,0.8617943671208573
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8574824040482079,0.14251759595179214,0.8574824040482079
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8383038414184348,0.16169615858156516,0.8383038414184348
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.8201588289602726,0.1798411710397274,0.8201588289602726
doc_00554,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.7876381170790521,0.21236188292094793,0.7876381170790521
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,0,0,True,0.6283246838303884,0.6283246838303884,0.3716753161696116
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,0,0,True,0.6047135674547492,0.6047135674547492,0.3952864325452508
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,0,0,True,0.5766719631331175,0.5766719631331175,0.4233280368668825
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,0,0,True,0.6050501760890203,0.6050501760890203,0.3949498239109796
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,0,0,True,0.6980115554190556,0.6980115554190556,0.3019884445809444
doc_01114,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,0,0,True,0.5617465619828887,0.5617465619828887,0.4382534380171112
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.9070651360035982,0.09293486399640183,0.9070651360035982
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.8923813614459739,0.10761863855402609,0.8923813614459739
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.8873385173532342,0.11266148264676579,0.8873385173532342
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.8937302732864741,0.10626972671352586,0.8937302732864741
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.8752606891888237,0.12473931081117628,0.8752606891888237
doc_00570,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.8714799907023868,0.1285200092976132,0.8714799907023868
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,0,0.0,1,1,True,0.5361170425322666,0.46388295746773345,0.5361170425322666
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,1,0.1,1,1,True,0.5696209641316712,0.4303790358683288,0.5696209641316712
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,2,0.2,1,1,True,0.5655642410071152,0.4344357589928848,0.5655642410071152
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,3,0.3,1,1,True,0.52061110058075,0.47938889941925,0.52061110058075
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,4,0.4,1,1,True,0.5597937496652223,0.44020625033477767,0.5597937496652223
doc_00936,corruption_sequence_v1,tfidf_logreg_v1,5,0.5,1,1,True,0.5109089404341753,0.48909105956582466,0.5109089404341753
