input_id,step,corruption_level,confidence,prev_confidence,confidence_diff,confidence_pct_change,moving_avg_confidence,moving_std_confidence,rolling_std_confidence,confidence_range_so_far,rate_of_change,consecutive_decreases,prediction_margin,predicted_class,actual_class,correct,unreliable
doc_00490,0,0.0,0.7719578984389549,0.7719578984389549,0.0,0.0,0.7719578984389549,0.0,0.0,0.0,0.0,0,0.5439157968779098,1,1,True,0
doc_00490,1,0.1,0.7682015519634918,0.7719578984389549,-0.0037563464754630793,-0.004865999147180337,0.7700797252012234,0.0018781732377315397,0.0018781732377315397,0.0037563464754630793,-0.0037563464754630793,1,0.5364031039269838,1,1,True,0
doc_00490,2,0.2,0.772268456819872,0.7682015519634918,0.004066904856380171,0.005294059672211451,0.7708093024074395,0.0018483115557036962,0.0018483115557036962,0.004066904856380171,0.0020334524281900856,0,0.544536913639744,1,1,True,0
doc_00490,3,0.3,0.7222936340993615,0.772268456819872,-0.04997482272051046,-0.06471172333815371,0.75868038533042,0.021068793987527083,0.022660684366631878,0.04997482272051046,-0.016658274240170152,1,0.44458726819872313,1,1,True,0
doc_00490,4,0.4,0.7360103127389219,0.7222936340993615,0.013716678639560387,0.018990446533097186,0.7541463708121204,0.020912781132113756,0.021082597328503365,0.04997482272051046,0.0034291696598900967,0,0.47202062547784385,1,1,True,0
doc_00490,5,0.5,0.6654370958334147,0.7360103127389219,-0.07057321690550722,-0.09588617942441928,0.7393614916490029,0.03817613047756009,0.03055303614823796,0.10683136098645729,-0.014114643381101443,1,0.3308741916668294,1,1,True,0
doc_00495,0,0.0,0.6215208755072603,0.6215208755072603,0.0,0.0,0.6215208755072603,0.0,0.0,0.0,0.0,0,0.24304175101452064,0,0,True,0
doc_00495,1,0.1,0.6115175529189358,0.6215208755072603,-0.010003322588324481,-0.016094910054566022,0.6165192142130981,0.005001661294162241,0.005001661294162241,0.010003322588324481,-0.010003322588324481,1,0.22303510583787173,0,0,True,0
doc_00495,2,0.2,0.6373043476977753,0.6115175529189358,0.025786794778839495,0.042168527552074786,0.6234475920413238,0.010615205248242453,0.010615205248242453,0.025786794778839495,0.012893397389419747,0,0.2746086953955506,0,0,True,0
doc_00495,3,0.3,0.5646661573243921,0.6373043476977753,-0.07263819037338326,-0.11397723965917457,0.6087522333620909,0.027062384170295422,0.03006718173033014,0.07263819037338326,-0.024212730124461086,1,0.1293323146487842,0,0,True,0
doc_00495,4,0.4,0.6224220124016406,0.5646661573243921,0.057755855077248563,0.10228318862054399,0.611486189170001,0.024815240619888077,0.031328952531148466,0.07263819037338326,0.014438963769312141,0,0.2448440248032812,0,0,True,0
doc_00495,5,0.5,0.6824404433469631,0.6224220124016406,0.06001843094532244,0.09642723064009077,0.6233118981994946,0.03481954110510884,0.04808410836691259,0.117774286022571,0.01200368618906449,0,0.36488088669392615,0,0,True,0
doc_00496,0,0.0,0.7972318230520222,0.7972318230520222,0.0,0.0,0.7972318230520222,0.0,0.0,0.0,0.0,0,0.5944636461040446,1,1,True,0
doc_00496,1,0.1,0.808638380634813,0.7972318230520222,0.011406557582790744,0.01430770480175178,0.8029351018434177,0.005703278791395373,0.005703278791395373,0.011406557582790744,0.011406557582790744,0,0.6172767612696259,1,1,True,0
doc_00496,2,0.2,0.756714459992865,0.808638380634813,-0.05192392064194795,-0.06421154608217536,0.7875282212265668,0.02228068371180239,0.02228068371180239,0.05192392064194795,-0.025961960320973976,1,0.5134289199857301,1,1,True,0
doc_00496,3,0.3,0.7554492832027022,0.756714459992865,-0.001265176790162803,-0.0016719342064306956,0.7795084867206007,0.023775409031972165,0.024780759321126198,0.053189097432110755,-0.00042172559672093435,2,0.5108985664054045,1,1,True,0
doc_00496,4,0.4,0.7815581473472643,0.7554492832027022,0.02610886414456204,0.034560710725509425,0.7799184188459334,0.021281170952266375,0.012020733295217247,0.053189097432110755,0.00652721603614051,0,0.5631162946945285,1,1,True,0
doc_00496,5,0.5,0.7860562129705195,0.7815581473472643,0.004498065623255276,0.005755253960978392,0.7809413845333645,0.019561164541968393,0.01349357678915091,0.053189097432110755,0.0008996131246510553,0,0.5721124259410392,1,1,True,0
doc_00497,0,0.0,0.6308200049695242,0.6308200049695242,0.0,0.0,0.6308200049695242,0.0,0.0,0.0,0.0,0,0.26164000993904835,0,0,True,0
doc_00497,1,0.1,0.597357509596999,0.6308200049695242,-0.033462495372525214,-0.05304602756556814,0.6140887572832616,0.016731247686262607,0.016731247686262607,0.033462495372525214,-0.033462495372525214,1,0.19471501919399786,0,0,True,0
doc_00497,2,0.2,0.5976527873014401,0.597357509596999,0.00029527770444115475,0.0004943065077399977,0.6086101006226544,0.015705236611897173,0.015705236611897173,0.033462495372525214,0.00014763885222057738,0,0.19530557460288023,0,0,True,0
doc_00497,3,0.3,0.5450902350842575,0.5976527873014401,-0.052562552217182645,-0.08794830934281496,0.5927301342380552,0.03068404862309995,0.024708921172314956,0.0857297698852667,-0.017520850739060883,1,0.09018047016851488,0,0,True,0
doc_00497,4,0.4,0.5646631881803611,0.5450902350842575,0.01957295309610363,0.035907730200079875,0.5871167450265163,0.02965213694971563,0.02169033588863386,0.0857297698852667,0.004893238274025907,0,0.1293263763607222,0,0,True,0
doc_00497,5,0.5,0.5587666989012148,0.5646631881803611,-0.005896489279146322,-0.010442489261869331,0.5823917373389661,0.029057463349501475,0.008198338187014235,0.0857297698852667,-0.0011792978558292644,1,0.11753339780242966,0,0,True,0
doc_00509,0,0.0,0.7607904936148224,0.7607904936148224,0.0,0.0,0.7607904936148224,0.0,0.0,0.0,0.0,0,0.521580987229645,1,1,True,0
doc_00509,1,0.1,0.7734339770843062,0.7607904936148224,0.01264348346948374,0.016618876780924868,0.7671122353495643,0.00632174173474187,0.00632174173474187,0.01264348346948374,0.01264348346948374,0,0.5468679541686123,1,1,True,0
doc_00509,2,0.2,0.7753462095913891,0.7734339770843062,0.001912232507082945,0.002472392684753371,0.7698568934301725,0.006458269246948546,0.006458269246948546,0.014555715976566685,0.0009561162535414724,0,0.5506924191827782,1,1,True,0
doc_00509,3,0.3,0.7229943664479036,0.7753462095913891,-0.05235184314348551,-0.06752060240427972,0.7581412616846053,0.0210487532372535,0.02424075181001601,0.05235184314348551,-0.017450614381161838,1,0.4459887328958072,1,1,True,0
doc_00509,4,0.4,0.718810159728268,0.7229943664479036,-0.004184206719635597,-0.005787329630509778,0.7502750412933378,0.024534663300118876,0.025721905926700064,0.05653604986312111,-0.0010460516799088992,2,0.437620319456536,1,1,True,0
doc_00509,5,0.5,0.6884228990090907,0.718810159728268,-0.0303872607191773,-0.04227438956993124,0.73996635091263,0.03213985437949266,0.0154059135859535,0.08692331058229841,-0.00607745214383546,3,0.3768457980181814,1,1,True,0
doc_00510,0,0.0,0.6716398714307461,0.6716398714307461,0.0,0.0,0.6716398714307461,0.0,0.0,0.0,0.0,0,0.3432797428614922,0,0,True,0
doc_00510,1,0.1,0.6615210735185267,0.6716398714307461,-0.010118797912219368,-0.015065808839883227,0.6665804724746365,0.005059398956109684,0.005059398956109684,0.010118797912219368,-0.010118797912219368,1,0.32304214703705353,0,0,True,0
doc_00510,2,0.2,0.7170333491714782,0.6615210735185267,0.05551227565295147,0.08391611072598246,0.6833980980402504,0.024139802633723104,0.024139802633723104,0.05551227565295147,0.027756137826475735,0,0.4340666983429564,0,0,True,0
doc_00510,3,0.3,0.6705781170702789,0.7170333491714782,-0.046455232101199284,-0.06478810526020531,0.6801931027977575,0.021630153418538998,0.024316732637890637,0.05551227565295147,-0.015485077367066427,1,0.34115623414055785,0,0,True,0
doc_00510,4,0.4,0.6582438788152715,0.6705781170702789,-0.012334238255007457,-0.018393439840976477,0.6758032580012603,0.021245559038937097,0.025312324287831055,0.05878947035620674,-0.0030835595637518642,2,0.316487757630543,0,0,True,0
doc_00510,5,0.5,0.6482950997636433,0.6582438788152715,-0.009948779051628165,-0.015114123156806712,0.6712185649616574,0.021937225600966836,0.009114362891351622,0.0687382494078349,-0.001989755810325633,3,0.2965901995272866,0,0,True,0
doc_00515,0,0.0,0.5938453530733008,0.5938453530733008,0.0,0.0,0.5938453530733008,0.0,0.0,0.0,0.0,0,0.18769070614660155,0,1,False,1
doc_00515,1,0.1,0.6084281579958728,0.5938453530733008,0.014582804922572024,0.02455656990006287,0.6011367555345868,0.007291402461286012,0.007291402461286012,0.014582804922572024,0.014582804922572024,0,0.2168563159917457,0,1,False,1
doc_00515,2,0.2,0.563086513697505,0.6084281579958728,-0.045341644298367845,-0.07452259351000552,0.5884533415888928,0.018899233102711136,0.018899233102711136,0.045341644298367845,-0.022670822149183922,1,0.12617302739500996,0,1,False,1
doc_00515,3,0.3,0.6022767191067238,0.563086513697505,0.0391902054092188,0.06959890612878739,0.5919091859683505,0.01742740198733156,0.02008199057227205,0.045341644298367845,0.013063401803072935,0,0.20455343821344757,0,1,False,1
doc_00515,4,0.4,0.538093669591577,0.6022767191067238,-0.06418304951514675,-0.1065673758905057,0.5811460826929957,0.026577227855557918,0.02641543803995383,0.07033448840429579,-0.016045762378786688,1,0.07618733918315412,0,1,False,1
doc_00515,5,0.5,0.6452974381271299,0.538093669591577,0.10720376853555291,0.19922882314694865,0.5918379752653514,0.034061811964415156,0.04404908133525718,0.10720376853555291,0.021440753707110582,0,0.2905948762542599,0,1,False,1
doc_00516,0,0.0,0.6109382183420766,0.6109382183420766,0.0,0.0,0.6109382183420766,0.0,0.0,0.0,0.0,0,0.22187643668415324,1,0,False,1
doc_00516,1,0.1,0.6147130715245515,0.6109382183420766,0.0037748531824748355,0.006178780552833608,0.612825644933314,0.0018874265912374177,0.0018874265912374177,0.0037748531824748355,0.0037748531824748355,0,0.22942614304910297,1,0,False,1
doc_00516,2,0.2,0.6499049890170079,0.6147130715245515,0.035191917492456426,0.05724933976949093,0.6251854262945453,0.017547173847083004,0.017547173847083004,0.03896677067493126,0.017595958746228213,0,0.29980997803401577,1,0,False,1
doc_00516,3,0.3,0.6297963324245455,0.6499049890170079,-0.020108656592462415,-0.030940917414524073,0.6263381528270453,0.015326898508537336,0.014415785661430439,0.03896677067493126,-0.006702885530820805,1,0.259592664849091,1,0,False,1
doc_00516,4,0.4,0.6085876148083221,0.6297963324245455,-0.021208717616223338,-0.03367551782109546,0.6227880452233007,0.015438397271267033,0.016869740116482252,0.04131737420868575,-0.0053021794040558345,2,0.21717522961664432,1,0,False,1
doc_00516,5,0.5,0.6186203203259814,0.6085876148083221,0.010032705517659224,0.01648522788426951,0.6220934244070807,0.014178595921770643,0.008662615266868337,0.04131737420868575,0.0020065411035318447,0,0.23724064065196276,1,0,False,1
doc_00519,0,0.0,0.550146714756159,0.550146714756159,0.0,0.0,0.550146714756159,0.0,0.0,0.0,0.0,0,0.10029342951231796,1,0,False,1
doc_00519,1,0.1,0.5269670529860958,0.550146714756159,-0.023179661770063142,-0.04213360027122409,0.5385568838711274,0.011589830885031571,0.011589830885031571,0.023179661770063142,-0.023179661770063142,1,0.053934105972191615,1,0,False,1
doc_00519,2,0.2,0.5554677000466819,0.5269670529860958,0.028500647060586082,0.05408430545910824,0.5441938225963122,0.012373342704327371,0.012373342704327371,0.028500647060586082,0.014250323530293041,0,0.11093540009336378,1,0,False,1
doc_00519,3,0.3,0.5228024593814945,0.5554677000466819,-0.03266524066518739,-0.05880673288913501,0.5388459817926078,0.014164141733417759,0.01451684336087717,0.03266524066518739,-0.010888413555062463,1,0.045604918762989,1,0,False,1
doc_00519,4,0.4,0.5214225204985431,0.5228024593814945,-0.0013799388829514037,-0.0026395034265599116,0.5353612895337949,0.014459275548588198,0.015733885687692243,0.03404517954813879,-0.0003449847207378509,2,0.04284504099708619,1,0,False,1
doc_00519,5,0.5,0.5673400964202261,0.5214225204985431,0.045917575921682996,0.08806212642633891,0.5406910906815334,0.017783684728720005,0.02132793974224108,0.045917575921682996,0.0091835151843366,0,0.13468019284045218,1,0,False,1
doc_00520,0,0.0,0.575298356724977,0.575298356724977,0.0,0.0,0.575298356724977,0.0,0.0,0.0,0.0,0,0.15059671344995396,0,1,False,1
doc_00520,1,0.1,0.5476540492069991,0.575298356724977,-0.027644307517977862,-0.048052123206729934,0.5614762029659881,0.013822153758988931,0.013822153758988931,0.027644307517977862,-0.027644307517977862,1,0.09530809841399823,0,1,False,1
doc_00520,2,0.2,0.592522589632886,0.5476540492069991,0.04486854042588684,0.08192861988486401,0.5718249985216207,0.018481425682632047,0.018481425682632047,0.04486854042588684,0.02243427021294342,0,0.18504517926577196,0,1,False,1
doc_00520,3,0.3,0.5458221376825558,0.592522589632886,-0.046700451950330124,-0.07881632323801309,0.5653242833118545,0.019569113831812774,0.021595971929320324,0.046700451950330124,-0.015566817316776707,1,0.0916442753651116,0,1,False,1
doc_00520,4,0.4,0.5872507164961189,0.5458221376825558,0.0414285788135631,0.07590124319519174,0.5697095699487074,0.019577618049175415,0.020883411814821586,0.046700451950330124,0.010357144703390775,0,0.17450143299223791,0,1,False,1
doc_00520,5,0.5,0.5262727470342264,0.5872507164961189,-0.06097796946189249,-0.10383634749008516,0.5624700994629606,0.02411332145591234,0.025422690164776666,0.06624984259865951,-0.012195593892378499,1,0.052545494068452936,0,1,False,1
doc_00525,0,0.0,0.5457170009601966,0.5457170009601966,0.0,0.0,0.5457170009601966,0.0,0.0,0.0,0.0,0,0.0914340019203933,0,0,True,0
doc_00525,1,0.1,0.5307805040991427,0.5457170009601966,-0.014936496861053916,-0.027370407802529414,0.5382487525296696,0.007468248430526958,0.007468248430526958,0.014936496861053916,-0.014936496861053916,1,0.061561008198285305,0,0,True,0
doc_00525,2,0.2,0.5539007055863233,0.5307805040991427,0.023120201487180636,0.043558874729999676,0.5434660702152209,0.009572040747787804,0.009572040747787804,0.023120201487180636,0.011560100743590318,0,0.10780141117264663,0,0,True,0
doc_00525,3,0.3,0.5264133489785621,0.5539007055863233,-0.02748735660776125,-0.049625061550815176,0.5392028899060561,0.011101445496120379,0.012060820563282487,0.02748735660776125,-0.009162452202587082,1,0.05282669795712419,1,0,False,1
doc_00525,4,0.4,0.5332291774347169,0.5264133489785621,0.006815828456154804,0.012947674046222516,0.5380081474117884,0.010212899303973514,0.011687231242060824,0.02748735660776125,0.001703957114038701,0,0.0664583548694338,0,0,True,0
doc_00525,5,0.5,0.5171965207665605,0.5332291774347169,-0.016032656668156342,-0.030067103126814956,0.5345395429709171,0.012127469260474172,0.006569724496779442,0.036704184819762786,-0.0032065313336312683,1,0.034393041533121116,0,0,True,0
doc_00533,0,0.0,0.5602185246955982,0.5602185246955982,0.0,0.0,0.5602185246955982,0.0,0.0,0.0,0.0,0,0.12043704939119637,1,1,True,0
doc_00533,1,0.1,0.600268831815744,0.5602185246955982,0.04005030712014579,0.0714905083545883,0.580243678255671,0.020025153560072895,0.020025153560072895,0.04005030712014579,0.04005030712014579,0,0.20053766363148795,1,1,True,0
doc_00533,2,0.2,0.5549654468169263,0.600268831815744,-0.0453033849988177,-0.07547182628453351,0.5718176011094228,0.02023203900299526,0.02023203900299526,0.0453033849988177,-0.02265169249940885,1,0.10993089363385256,1,1,True,0
doc_00533,3,0.3,0.567511136336359,0.5549654468169263,0.01254568951943269,0.02260625340080191,0.5707409849161569,0.01762041029450928,0.019098742340761674,0.0453033849988177,0.004181896506477563,0,0.135022272672718,1,1,True,0
doc_00533,4,0.4,0.5885668078728279,0.567511136336359,0.021055671536468923,0.03710177684335239,0.574306149507491,0.017298112076486603,0.013863569743030081,0.0453033849988177,0.005263917884117231,0,0.17713361574565578,1,1,True,0
doc_00533,5,0.5,0.5524691509965026,0.5885668078728279,-0.03609765687632527,-0.06133145191586291,0.5706666497556597,0.01776467543732451,0.014804817004299024,0.04779968081924135,-0.007219531375265054,1,0.10493830199300525,1,1,True,0
doc_00536,0,0.0,0.5104305489708448,0.5104305489708448,0.0,0.0,0.5104305489708448,0.0,0.0,0.0,0.0,0,0.02086109794168972,1,0,False,1
doc_00536,1,0.1,0.5209366564546212,0.5104305489708448,0.010506107483776339,0.020582834442333574,0.515683602712733,0.0052530537418881695,0.0052530537418881695,0.010506107483776339,0.010506107483776339,0,0.0418733129092424,0,0,True,0
doc_00536,2,0.2,0.5061754445660065,0.5209366564546212,-0.014761211888614678,-0.028335905538067137,0.5125142166638241,0.0062037406670609726,0.0062037406670609726,0.014761211888614678,-0.007380605944307339,1,0.012350889132012988,0,0,True,0
doc_00536,3,0.3,0.516562014631077,0.5061754445660065,0.010386570065070488,0.020519703546614962,0.5135261661556374,0.005651276317793406,0.006190599551124985,0.014761211888614678,0.0034621900216901627,0,0.03312402926215391,0,0,True,0
doc_00536,4,0.4,0.5949610229553883,0.516562014631077,0.07839900832431135,0.1517707576316913,0.5298131375155876,0.032963787457381065,0.03963326923724719,0.08878557838938184,0.019599752081077837,0,0.18992204591077672,0,0,True,0
doc_00536,5,0.5,0.5056057964100493,0.5949610229553883,-0.089355226545339,-0.15018668971200672,0.5257785806646645,0.03141492715036613,0.039792237845689166,0.089355226545339,-0.0178710453090678,1,0.011211592820098648,0,0,True,0
doc_00544,0,0.0,0.7290844387102164,0.7290844387102164,0.0,0.0,0.7290844387102164,0.0,0.0,0.0,0.0,0,0.45816887742043294,1,1,True,0
doc_00544,1,0.1,0.7162183410791026,0.7290844387102164,-0.012866097631113793,-0.017646923933631754,0.7226513898946596,0.006433048815556897,0.006433048815556897,0.012866097631113793,-0.012866097631113793,1,0.43243668215820535,1,1,True,0
doc_00544,2,0.2,0.6967098110247167,0.7162183410791026,-0.01950853005438591,-0.027238244171453426,0.7140041969380121,0.013309293874377801,0.013309293874377801,0.0323746276854997,-0.009754265027192954,2,0.39341962204943354,1,1,True,0
doc_00544,3,0.3,0.6587581349445172,0.6967098110247167,-0.03795167608019956,-0.05447271658824562,0.7001926814396383,0.02655422487404524,0.023857418485681237,0.07032630376569926,-0.012650558693399852,3,0.31751626988903436,1,1,True,0
doc_00544,4,0.4,0.6550113554512,0.6587581349445172,-0.0037467794933171428,-0.005687640568769157,0.6911564162419507,0.029844896411628803,0.01883592687476804,0.0740730832590164,-0.0009366948733292857,4,0.31002271090240013,1,1,True,0
doc_00544,5,0.5,0.5259175134164711,0.6550113554512,-0.12909384203472896,-0.197086418365684,0.6636165991043708,0.06733849202381019,0.06175749089590192,0.20316692529374536,-0.025818768406945792,5,0.051835026832942166,1,1,True,0
doc_00545,0,0.0,0.5106456643893651,0.5106456643893651,0.0,0.0,0.5106456643893651,0.0,0.0,0.0,0.0,0,0.02129132877873019,1,0,False,1
doc_00545,1,0.1,0.5338752620418596,0.5106456643893651,0.02322959765249455,0.04549063915048162,0.5222604632156124,0.011614798826247275,0.011614798826247275,0.02322959765249455,0.02322959765249455,0,0.06775052408371934,0,0,True,0
doc_00545,2,0.2,0.5114170434531494,0.5338752620418596,-0.02245821858871022,-0.04206641548217931,0.518645989961458,0.010773325159522036,0.010773325159522036,0.02322959765249455,-0.01122910929435511,1,0.022834086906298845,0,0,True,0
doc_00545,3,0.3,0.5218729264972619,0.5114170434531494,0.01045588304411249,0.020444924896348995,0.519452724095409,0.009434026771916524,0.009175772028890736,0.02322959765249455,0.0034852943480374967,0,0.043745852994523826,0,0,True,0
doc_00545,4,0.4,0.5258244309600246,0.5218729264972619,0.003951504462762712,0.007571775162365017,0.5207270654683321,0.00881456026387956,0.0060783101866359055,0.02322959765249455,0.000987876115690678,0,0.051648861920049305,0,0,True,0
doc_00545,5,0.5,0.5286086737315993,0.5258244309600246,0.00278424277157463,0.005295004582596695,0.5220406668455433,0.008565909375485247,0.0027635863602528898,0.02322959765249455,0.000556848554314926,0,0.057217347463198565,1,0,False,1
doc_00547,0,0.0,0.7036889901079959,0.7036889901079959,0.0,0.0,0.7036889901079959,0.0,0.0,0.0,0.0,0,0.4073779802159918,0,0,True,0
doc_00547,1,0.1,0.660319962565097,0.7036889901079959,-0.04336902754289895,-0.061630959347883305,0.6820044763365465,0.021684513771449476,0.021684513771449476,0.04336902754289895,-0.04336902754289895,1,0.32063992513019396,0,0,True,0
doc_00547,2,0.2,0.6804524473422455,0.660319962565097,0.020132484777148574,0.0304889840054833,0.6814871333384461,0.01772044146999414,0.01772044146999414,0.04336902754289895,0.010066242388574287,0,0.36090489468449105,0,0,True,0
doc_00547,3,0.3,0.6911946899881722,0.6804524473422455,0.010742242645926714,0.01578691161724004,0.6839140225008776,0.015911628057455305,0.012797402140084192,0.04336902754289895,0.003580747548642238,0,0.38238937997634453,0,0,True,0
doc_00547,4,0.4,0.6840246607656641,0.6911946899881722,-0.00717002922250809,-0.01037338585837629,0.6839361501538349,0.014231861595839832,0.004466738865810004,0.04336902754289895,-0.0017925073056270224,1,0.36804932153132836,0,0,True,0
doc_00547,5,0.5,0.6457589416370667,0.6840246607656641,-0.03826571912859744,-0.05594201689419303,0.6775732820677068,0.019267036317934774,0.019944594945067524,0.057930048470929196,-0.007653143825719489,2,0.2915178832741334,0,0,True,0
doc_00549,0,0.0,0.523404109473611,0.523404109473611,0.0,0.0,0.523404109473611,0.0,0.0,0.0,0.0,0,0.04680821894722215,0,0,True,0
doc_00549,1,0.1,0.5191165592709608,0.523404109473611,-0.004287550202650259,-0.00819166323887342,0.5212603343722859,0.0021437751013251294,0.0021437751013251294,0.004287550202650259,-0.004287550202650259,1,0.038233118541921574,1,0,False,1
doc_00549,2,0.2,0.5507519504702639,0.5191165592709608,0.03163539119930314,0.06094082462661448,0.5310908730716118,0.014012238580181736,0.014012238580181736,0.03163539119930314,0.01581769559965157,0,0.10150390094052791,1,0,False,1
doc_00549,3,0.3,0.5197735729676671,0.5507519504702639,-0.0309783775025968,-0.056247422230907514,0.5282615480456256,0.013087106740183848,0.014760644054090449,0.03163539119930314,-0.010326125834198932,1,0.039547145935334205,0,0,True,0
doc_00549,4,0.4,0.5116272383389935,0.5197735729676671,-0.008146334628673646,-0.015672852665751812,0.5249346861042993,0.013464394964860392,0.016854823707606686,0.039124712131270445,-0.0020365836571684115,2,0.02325447667798697,0,0,True,0
doc_00549,5,0.5,0.5058250392284338,0.5116272383389935,-0.00580219911055968,-0.011340676718848313,0.5217497449583216,0.014205428316603826,0.005721206903320676,0.044926911241830125,-0.0011604398221119361,3,0.011650078456867607,0,0,True,0
doc_00552,0,0.0,0.8469748130926014,0.8469748130926014,0.0,0.0,0.8469748130926014,0.0,0.0,0.0,0.0,0,0.6939496261852027,1,1,True,0
doc_00552,1,0.1,0.8144622289468796,0.8469748130926014,-0.03251258414572178,-0.03838671899463806,0.8307185210197405,0.01625629207286089,0.01625629207286089,0.03251258414572178,-0.03251258414572178,1,0.6289244578937592,1,1,True,0
doc_00552,2,0.2,0.824156803478162,0.8144622289468796,0.009694574531282418,0.01190303759551594,0.8285312818392144,0.013628868323199008,0.013628868323199008,0.03251258414572178,0.004847287265641209,0,0.648313606956324,1,1,True,0
doc_00552,3,0.3,0.8083151307407035,0.824156803478162,-0.015841672737458512,-0.019221673194472724,0.8234772440645867,0.014694877757586633,0.006521163723853276,0.03865968235189787,-0.005280557579152838,1,0.616630261481407,1,1,True,0
doc_00552,4,0.4,0.7529730229788609,0.8083151307407035,-0.05534210776184256,-0.06846600497398775,0.8093763998474415,0.03111409289041082,0.030515639146758845,0.09400179011374044,-0.01383552694046064,2,0.505946045957722,1,1,True,0
doc_00552,5,0.5,0.7838797125365058,0.7529730229788609,0.030906689557644862,0.04104621097230537,0.8051269519622856,0.029950425989806493,0.022644749241147535,0.09400179011374044,0.006181337911528972,0,0.5677594250730116,1,1,True,0
doc_00553,0,0.0,0.8693567739714965,0.8693567739714965,0.0,0.0,0.8693567739714965,0.0,0.0,0.0,0.0,0,0.7387135479429929,1,1,True,0
doc_00553,1,0.1,0.871630568825037,0.8693567739714965,0.0022737948535405117,0.0026154910407531515,0.8704936713982667,0.0011368974267702558,0.0011368974267702558,0.0022737948535405117,0.0022737948535405117,0,0.743261137650074,1,1,True,0
doc_00553,2,0.2,0.8641424261932928,0.871630568825037,-0.007488142631744132,-0.008590959174181088,0.8683765896632755,0.003134606937283424,0.003134606937283424,0.007488142631744132,-0.003744071315872066,1,0.7282848523865857,1,1,True,0
doc_00553,3,0.3,0.8252223463906613,0.8641424261932928,-0.03892007980263157,-0.04503896420649281,0.8575880288451219,0.018882490674416927,0.020343079635304444,0.0464082224343757,-0.012973359934210523,2,0.6504446927813226,1,1,True,0
doc_00553,4,0.4,0.814355034799231,0.8252223463906613,-0.010867311591430284,-0.013168949724836567,0.8489414300359437,0.024172162648862842,0.021374063760896834,0.057275534025805985,-0.002716827897857571,3,0.628710069598462,1,1,True,0
doc_00553,5,0.5,0.7970735214519351,0.814355034799231,-0.017281513347295885,-0.021221104565966643,0.8402967786052756,0.02933532337855951,0.011590731499440276,0.07455704737310187,-0.003456302669459177,4,0.5941470429038702,1,1,True,0
doc_00554,0,0.0,0.8573104149012434,0.8573104149012434,0.0,0.0,0.8573104149012434,0.0,0.0,0.0,0.0,0,0.7146208298024868,1,1,True,0
doc_00554,1,0.1,0.8617943671208573,0.8573104149012434,0.004483952219613951,0.0052302551580811875,0.8595523910110503,0.0022419761098069757,0.0022419761098069757,0.004483952219613951,0.004483952219613951,0,0.7235887342417148,1,1,True,0
doc_00554,2,0.2,0.8574824040482079,0.8617943671208573,-0.004311963072649472,-0.005003470940585488,0.8588623953567694,0.00207440576000687,0.00207440576000687,0.004483952219613951,-0.002155981536324736,1,0.7149648080964157,1,1,True,0
doc_00554,3,0.3,0.8383038414184348,0.8574824040482079,-0.01917856262977302,-0.022366129659606167,0.8537227568721858,0.009081575892955081,0.010210098964914812,0.023490525702422493,-0.006392854209924341,2,0.6766076828368697,1,1,True,0
doc_00554,4,0.4,0.8201588289602726,0.8383038414184348,-0.018145012458162246,-0.021644911500656314,0.8470099712898032,0.015691589392403175,0.015239232989577817,0.04163553816058474,-0.004536253114540562,3,0.6403176579205452,1,1,True,0
doc_00554,5,0.5,0.7876381170790521,0.8201588289602726,-0.03252071188122052,-0.039651724437871995,0.837114662254678,0.02635856633467826,0.020959892390527795,0.07415625004180526,-0.0065041423762441045,4,0.5752762341581041,1,1,True,0
doc_00556,0,0.0,0.8323722349063933,0.8323722349063933,0.0,0.0,0.8323722349063933,0.0,0.0,0.0,0.0,0,0.6647444698127867,1,1,True,0
doc_00556,1,0.1,0.8357755386930339,0.8323722349063933,0.0034033037866405547,0.004088680092775178,0.8340738867997136,0.0017016518933202773,0.0017016518933202773,0.0034033037866405547,0.0034033037866405547,0,0.6715510773860678,1,1,True,0
doc_00556,2,0.2,0.8215397996811988,0.8357755386930339,-0.014235739011835058,-0.01703296920378475,0.8298958577602087,0.0060697830346111425,0.0060697830346111425,0.014235739011835058,-0.007117869505917529,1,0.6430795993623977,1,1,True,0
doc_00556,3,0.3,0.7990537615047989,0.8215397996811988,-0.022486038176399936,-0.02737060113840585,0.8221853336963563,0.014352290534377532,0.015117198072048692,0.036721777188234994,-0.007495346058799979,2,0.5981075230095978,1,1,True,0
doc_00556,4,0.4,0.7735289738977322,0.7990537615047989,-0.025524787607066668,-0.0319437675369899,0.8124540617366314,0.023314828128962288,0.0196134196906856,0.06224656479530166,-0.006381196901766667,3,0.5470579477954646,1,1,True,0
doc_00556,5,0.5,0.7814579186449314,0.7735289738977322,0.007928944747199185,0.010250352623827463,0.8072880378880147,0.024216179596671664,0.010666649130918665,0.06224656479530166,0.001585788949439837,0,0.5629158372898629,1,1,True,0
doc_00559,0,0.0,0.7283400013424274,0.7283400013424274,0.0,0.0,0.7283400013424274,0.0,0.0,0.0,0.0,0,0.45668000268485476,1,1,True,0
doc_00559,1,0.1,0.7187531874722596,0.7283400013424274,-0.009586813870167799,-0.013162553000656324,0.7235465944073435,0.004793406935083899,0.004793406935083899,0.009586813870167799,-0.009586813870167799,1,0.43750637494451916,1,1,True,0
